2016.9358447488585, 0, nan, Internationalt, 64.0
2016.3908675799087, 0, nan, Mad, 46.03703703703704
2016.4769406392695, 0, nan, Motion, 36.0
2015.7746575342467, 0, nan, Byliv, 40.85457516339869
2016.5575342465754, 0, nan, Politik, 45.04761904761905
2016.8497716894976, 0, nan, Michael Jarlner, 31.666666666666668
2016.866210045662, 0, nan, Internationalt, 27.51851851851852
2016.352511415525, 0, nan, Økonomi, 50.701425485961124
2016.3497716894976, 0, nan, Økonomi, 49.76829268292683
2016.3634703196346, 0, nan, Politik, 49.64725555774149
2016.4413242009134, 0, nan, Politik, 55.217517642175174
2015.8212328767124, 0, nan, Medier, 38.92912371134021
2016.4303652968038, 0, nan, Listen, 41.68387096774194
2016.0997716894976, 0, nan, Medier, 57.27083333333333
2016.5246575342467, 0, nan, Politik, 55.833333333333336
2016.157305936073, 0, nan, Film og tv, 36.333333333333336
2016.6216894977167, 0, nan, Internationalt, 52.27142857142857
2016.8294520547945, 0, nan, Filmanmeldelser, 56.45886075949367
2016.9550228310502, 0, nan, Skønlitteratur, 40.70935960591133
2016.5915525114156, 0, nan, EM 2016, 47.47671232876713
2017.0082191780823, 0, nan, Medier, 48.773092369477915
2016.3716894977167, 0, nan, Genanmeldelser, 37.775862068965516
2015.6858447488585, 0, nan, Opskrifter, 1.0
2015.919406392694, 0, nan, Forbrug, 37.00537634408602
2016.5739726027398, 0, nan, Internationalt, 52.72222222222222
2016.7938356164384, 0, nan, Anmeldelser, cd-beat, 49.27272727272727
2016.7022831050228, 0, nan, Kultur, 35.52873563218391
2017.0054794520547, 0, nan, Debatindlæg, 36.43089430894309
2016.3157534246575, 0, nan, Filmanmeldelser, 49.84153005464481
2017.0082191780823, 0, nan, Bøger, 48.473684210526315
2016.6776255707764, 0, nan, USA, 33.36486486486486
2016.1107305936073, 0, nan, Faglitteratur, 42.7957957957958
2016.366210045662, 0, nan, Politik, 40.35714285714286
2015.9632420091325, 0, nan, Film og tv, 40.0
2015.7159817351599, 0, nan, Musik, 43.925925925925924
2016.3689497716894, 0, nan, Kultur, 26.28544776119403
2016.8321917808219, 0, nan, Filmanmeldelser, 43.1941391941392
2016.669406392694, 0, nan, Medier, 42.53722334004024
2017.0054794520547, 0, nan, Bøger, 37.6958981612447
2015.8908675799087, 0, nan, Forbrug, 40.87342657342657
2015.8908675799087, 0, nan, Forbrug, 47.421052631578945
2016.8130136986301, 0, nan, Teateranmeldelser, 60.4655737704918
2016.4522831050228, 0, nan, Byliv, 51.48087431693989
2016.0739726027398, 0, nan, Mette Fugl, 42.092532467532465
2016.9182648401825, 0, nan, Teateranmeldelser, 43.264485344239944
2016.4468036529681, 0, nan, Film og tv, 53.04504504504504
2016.5438356164384, 0, nan, Filmanmeldelser, 45.315789473684205
2015.7883561643835, 0, nan, Film, 48.66666666666667
2016.85799086758, 0, nan, Tv-anmeldelser, 51.98364485981308
2016.8963470319634, 0, nan, Film og tv, 63.2797385620915
2016.9906392694065, 0, nan, Tv-anmeldelser, 43.70843373493976
2015.8908675799087, 0, nan, Forbrug, 62.130434782608695
2015.777397260274, 0, nan, Tv-anmeldelser, 48.05979381443299
2015.9961187214612, 0, nan, Tv-anmeldelser, 42.72312223858616
2016.9182648401825, 0, nan, Nyheder, 44.98148148148148
2016.4933789954339, 0, nan, Tv-anmeldelser, 44.846385542168676
2016.6776255707764, 0, nan, Filmanmeldelser, 57.56271186440678
2015.8415525114156, 0, nan, Anmeldelser, cd-beat, 41.42518939393939
2015.907305936073, 0, nan, Økonomi, 60.74390243902439
2016.3157534246575, 0, nan, Filmanmeldelser, 58.28692363112392
