1942.1858447488585, 0, nan, nan, 41.67474919483212
1945.3552511415523, 1, nan, nan, 36.58355629333073
1944.7214611872148, 1, nan, nan, 55.12377096587623
1945.4127853881278, 1, nan, nan, 31.59142496847415
2025.5575342465754, 0, nan, nan, 23.36110671936759
2025.2159817351599, 0, nan, nan, 38.5395602330389
2023.8470319634703, 0, nan, nan, 44.401525658807216
2025.4742009132422, 0, nan, nan, 41.12937851553367
2024.1189497716894, 0, nan, nan, 40.79073640064142
2023.3267123287671, 0, nan, nan, 38.72656339644291
2022.3470319634703, 0, nan, nan, 43.50633571854502
2024.8415525114156, 0, nan, nan, 41.452362341497306
2023.1353881278537, 0, nan, nan, 43.57014320546722
2024.9413242009134, 0, nan, nan, 31.157571772956388
1848.4687214611872, 1, nan, nan, 54.13266811889537
1863.9687214611872, 0, nan, nan, 40.89640591966173
2025.3075342465754, 0, nan, nan, 32.0887832364853
2023.7965753424658, 1, nan, nan, 33.21776757329565
2023.1803652968038, 1, nan, nan, 31.01084175324598
1819.8771689497717, 0, nan, nan, 52.625287356321834
2025.5027397260274, 0, nan, nan, 45.3730193328279
2025.4851598173516, 0, nan, nan, 46.67774086378738
1945.3744292237443, 1, nan, nan, 31.107843137254903
1939.7527397260274, 0, nan, nan, 42.45303940980773
1940.1655251141551, 0, nan, nan, 39.44147355912062
1843.0, 1, nan, nan, 37.53399122807018
2023.3853881278537, 0, nan, nan, 29.812664428921344
2024.4440639269408, 0, nan, nan, 31.172703484368544
2025.1858447488585, 0, nan, nan, 38.77860696517413
2022.907305936073, 0, nan, nan, 31.145918966529656
2026.304794520548, 0, nan, nan, 31.74256718124643
2025.513698630137, 0, nan, nan, 34.41049067905119
2024.9550228310502, 0, nan, nan, 34.198774676650785
2024.9577625570778, 0, nan, nan, 42.46757901596611
2024.4550228310502, 0, nan, nan, 30.044108498195843
2024.8415525114156, 0, nan, nan, 37.694917518199425
2024.4961187214612, 0, nan, nan, 44.72407492005482
2023.4495433789955, 0, nan, nan, 140.054932735426
2023.1353881278537, 0, nan, nan, 43.411564625850346
2023.9358447488585, 0, nan, nan, 38.26013425365876
2023.3267123287671, 0, nan, nan, 47.338405797101444
2026.4385844748858, 0, nan, nan, 27.081222402974667
1958.419406392694, 0, Socialistisk Folkeparti, nan, 51.2415458937198
1931.85799086758, 0, Danmarks Kommunistiske Parti, nan, 52.613732259301884
1940.5860730593606, 0, Danmarks Kommunistiske Parti, nan, 52.455174633832286
1940.594292237443, 0, Danmarks Kommunistiske Parti, nan, 53.4887493458922
1940.9769406392695, 0, Danmarks Kommunistiske Parti, nan, 47.25007192174914
1956.3689497716894, 0, Danmarks Kommunistiske Parti, nan, 49.38257518242959
1956.3689497716894, 0, Danmarks Kommunistiske Parti, nan, 27.82828282828283
1939.804794520548, 0, Danmarks Kommunistiske Parti, nan, 56.05493156409989
2026.401826484018, 0, nan, nan, 33.06597774244833
2024.6627853881278, 0, nan, nan, 38.288730429908895
2024.9155251141551, 0, nan, nan, 38.06901658767772
2021.5465753424658, 0, Regnbuebevægelsen, nan, 29.9279294635386
2021.9522831050228, 0, nan, nan, 23.312927496580027
2024.3853881278537, 0, nan, nan, 33.898276820455806
1588.4824200913242, 1, nan, nan, 75.4205662278042
2025.3321917808219, 1, nan, nan, 32.58996308297464
-324.0, 0, nan, nan, 45.207483556033594
2025.5520547945205, 1, nan, nan, 37.12999445294246
1912.3130136986301, 0, nan, nan, 51.080147933981394
2024.5767123287671, 0, nan, nan, 39.988212927756656
2024.5767123287671, 0, nan, nan, 31.88382768361582
1899.0, 0, nan, nan, 50.57229033733313
2022.3963470319634, 0, Liberal Alliance, nan, 35.07313875270779
2024.419406392694, 0, Liberal Alliance, nan, 36.94534976152623
2025.513698630137, 0, Liberal Alliance, nan, 38.46793648784281
2024.535616438356, 0, Liberal Alliance, nan, 43.354235814762134
2025.7582191780823, 0, Liberal Alliance, nan, 28.725945179584123
2023.2433789954339, 0, Liberal Alliance, nan, 52.52613798008535
2025.7664383561644, 0, Liberal Alliance, nan, 37.33080606101002
2022.2406392694065, 0, Liberal Alliance, nan, 32.29879149881928
2019.8415525114156, 0, Liberal Alliance, nan, 47.47916666666667
2024.8415525114156, 0, Liberal Alliance, nan, 45.39259377155287
2024.4961187214612, 0, Liberal Alliance, nan, 44.80231267170976
2026.3634703196346, 0, Liberal Alliance, nan, 38.0627339837643
2022.7378995433792, 0, Liberal Alliance, nan, 44.04442028206262
2023.1353881278537, 0, Liberal Alliance, nan, 63.625491281090824
2024.2324200913242, 0, Liberal Alliance, nan, 35.339117023327546
2023.844292237443, 0, Liberal Alliance, nan, 35.633567495728116
2020.9742009132422, 0, Liberal Alliance, nan, 37.694152183513886
2023.3267123287671, 0, Liberal Alliance, nan, 46.03365303718661
2022.0712328767124, 1, nan, nan, 32.72983114446529
2020.3689497716894, 1, nan, nan, 31.613912814780722
2021.4824200913242, 1, nan, nan, 36.75933593438968
2020.3102739726028, 1, nan, nan, 38.806811145510835
2022.5657534246575, 0, nan, nan, 29.026497085320614
2026.0860730593606, 0, nan, nan, 24.076479076479075
1909.669406392694, 0, Kvindebevægelsen, nan, 43.286885245901644
2024.5164383561644, 0, nan, nan, 34.712370907492854
2025.7582191780823, 0, nan, nan, 28.617915147497513
2025.0328767123287, 0, nan, nan, 41.355160038086865
2023.777397260274, 0, nan, nan, 35.97195792266869
2025.9742009132422, 0, nan, nan, 36.742842535787325
2025.169406392694, 0, nan, nan, 29.785761154855642
2024.513698630137, 0, nan, nan, 35.532762793914245
2024.7609589041097, 0, nan, nan, 36.65339853300733
2021.8470319634703, 0, nan, nan, 32.19544191217343
2025.3607305936073, 0, nan, nan, 30.157712511938872
2023.777397260274, 0, nan, nan, 29.547454458501804
2023.924885844749, 0, nan, nan, 36.77281947261663
2025.271917808219, 0, nan, nan, 37.446291175332775
2024.379908675799, 0, nan, nan, 33.53064331937571
2025.7582191780823, 0, Radikale Venstre, nan, 26.72598639455782
2024.9468036529681, 0, nan, nan, 32.97794062098663
2024.7883561643835, 0, Radikale Venstre, nan, 37.869281045751634
2024.7132420091325, 0, nan, nan, 29.962314225053078
2023.3908675799087, 0, nan, nan, 35.168725648579304
2021.513698630137, 0, Det Konservative Folkeparti, nan, 29.99086248093849
1983.5657534246575, 0, Venstre, nan, 43.31481481481481
2024.513698630137, 0, nan, nan, 40.63605930176949
2009.0860730593606, 0, Venstre, nan, 33.61740584685212
2003.2993150684931, 0, Venstre, nan, 41.90191387559808
2003.1244292237443, 0, Venstre, nan, 43.34658474024971
