2010.8321917808219; 0; nan; Guider; 36.331395348837205
2011.157305936073; 0; nan; Leder; 44.4421052631579
2010.8360730593606; 0; nan; Signatur; 47.61032863849765
2010.9331050228311; 0; nan; Anmeldelser, cd-klassisk; 41.386383928571426
2010.8689497716894; 0; nan; Musik; 44.450980392156865
2011.6913242009134; 0; nan; Spil; 40.354166666666664
2010.804794520548; 0; nan; Internationalt; 59.327586206896555
2011.4550228310502; 0; nan; Cafeanmeldelser; 43.12233445566779
2011.4385844748858; 0; nan; Kultur; 46.5475619060831
2011.5997716894976; 0; nan; Film og tv; 47.684782608695656
2011.4276255707764; 0; nan; Debat; 54.876126126126124
2011.2746575342467; 0; nan; Kroniken; 36.08418504572351
2011.4331050228311; 0; nan; Film og tv; 48.21153846153846
2011.1189497716894; 0; nan; Internationalt; 35.12121212121212
2011.129908675799; 0; nan; Internationalt; 43.22222222222222
2010.907305936073; 0; nan; Film og tv; 49.5
2010.919406392694; 0; nan; Film og tv; 58.72222222222222
2011.4276255707764; 0; nan; Danmark; 22.5
2010.8881278538813; 0; nan; Fodbold; 43.08333333333333
2011.0970319634703; 0; nan; Film og tv; 59.484848484848484
2011.1326484018264; 0; nan; Internationalt; 47.36363636363637
2011.401826484018; 0; nan; Danmark; 37.072463768115945
2010.8826484018264; 0; nan; NFL; 32.507936507936506
2011.501598173516; 0; nan; Premier League; 42.24031007751938
2011.3349315068492; 0; nan; Kultur; 58.98850574712644
2011.143607305936; 0; nan; Film og tv; 45.833333333333336
2010.9358447488585; 0; nan; Kultur; 34.64390014130947
2011.0109589041097; 0; nan; Medier; 47.311594202898554
2010.8239726027398; 0; nan; Signatur; 57.95238095238095
2010.8239726027398; 0; nan; Medier; 46.838509316770185
2010.8157534246575; 0; nan; Medier; 51.333333333333336
2010.8239726027398; 0; nan; Medier; 49.27272727272727
2010.9933789954339; 0; nan; Medier; 51.23265306122449
2010.8881278538813; 0; nan; Medier; 50.78787878787879
2011.5712328767124; 0; nan; Skønlitteratur; 38.14366197183098
2010.9100456621004; 0; nan; Film og tv; 41.0
2010.7938356164384; 0; nan; Internationalt; 41.66666666666667
2011.1408675799087; 0; nan; Forbrug; 50.630434782608695
2011.3716894977167; 0; nan; Sport; 43.56140350877193
2011.035616438356; 0; nan; Spil; 26.981818181818184
2011.0915525114156; 0; nan; Spil; 37.05957446808511
2011.594292237443; 0; nan; Spilanmeldelser; 51.46153846153846
2010.9878995433792; 0; nan; Medier; 45.523809523809526
2010.893607305936; 0; nan; Film og tv; 48.333333333333336
2011.6463470319634; 0; nan; Musik; 57.38095238095238
2011.366210045662; 0; nan; Spilanmeldelser; 51.027210884353735
2011.3321917808219; 0; nan; Kultur; 51.83687943262411
2011.0970319634703; 0; nan; Musik; 47.920212765957444
2011.0684931506848; 0; nan; Faglitteratur; 36.249401436552276
2010.9632420091325; 0; nan; Privatøkonomi; 45.53448275862069
2010.785616438356; 0; nan; Nyt om mad; 39.92307692307692
2011.1968036529681; 0; nan; Spil; 47.82142857142857
2011.0794520547945; 0; nan; Medier; 50.578947368421055
2011.2105022831051; 0; nan; Internationalt; 20.96969696969697
2011.151826484018; 0; nan; Fodbold; 45.09039548022599
2011.3349315068492; 0; nan; Medier; 36.54385964912281
2011.4988584474886; 0; nan; Musik; 49.41666666666667
2010.9127853881278; 0; nan; Skønlitteratur; 49.37777777777778
2011.1858447488585; 0; nan; Politik; 47.333333333333336
2011.3239726027398; 0; nan; Kroniken; 35.16594724220624
2010.9878995433792; 0; nan; Medier; 32.80952380952381
2011.0794520547945; 0; nan; Film og tv; 53.816091954022994
2010.8212328767124; 0; nan; Debat; 40.08333333333333
2010.7582191780823; 0; nan; Omtaler, kunst; 51.34057971014492
2010.8470319634703; 0; nan; Film og tv; 40.083333333333336
2010.9413242009134; 0; nan; Forbrug; 39.76086956521739
2011.129908675799; 0; nan; Film og tv; 59.176100628930826
2011.1271689497717; 0; nan; Skønlitteratur; 48.581065261925666
2011.3184931506848; 0; nan; EM-kvalifikation; 53.94648318042813
2011.3184931506848; 0; nan; EM-kvalifikation; 28.22222222222222
2011.4742009132422; 0; nan; Filmanmeldelser; 36.17922077922078
2011.501598173516; 0; nan; Film og tv; 45.0
2011.5970319634703; 0; nan; Fodbold; 39.4
2011.4331050228311; 0; nan; Superligaen; 33.66666666666667
2011.263698630137; 0; nan; Superligaen; 58.1764705882353
2010.9577625570778; 0; nan; Internationalt; 43.68627450980392
2010.844292237443; 0; nan; Internationalt; 41.70056497175142
2010.9632420091325; 0; nan; Internationalt; 50.375
2010.9605022831051; 0; nan; Internationalt; 54.02564102564103
2010.9632420091325; 0; nan; Internationalt; 28.5
2010.9182648401825; 0; nan; Scene; 37.145495495495496
2011.5493150684931; 0; nan; Danmark; 43.470588235294116
2011.0849315068492; 0; nan; Internationalt; 69.66666666666667
2011.0438356164384; 0; nan; Medier; 31.017857142857142
2010.9550228310502; 0; nan; Bøger; 28.824175824175825
2011.1463470319634; 0; nan; Fodbold; 42.24031007751938
2011.116210045662; 0; nan; Premier League; 30.575757575757574
2011.1776255707764; 0; nan; Danmark; 44.83297947629158
2010.893607305936; 0; nan; Signatur; 54.068681318681314
2011.2214611872148; 0; nan; Leder; 45.20940170940171
2010.9714611872148; 0; nan; Medier; 46.199608610567516
2011.4769406392695; 0; nan; Medier; 39.47017543859649
2011.594292237443; 0; nan; Spil; 57.22222222222222
2010.8267123287671; 0; nan; Danmark; 40.5
2011.4577625570778; 0; nan; Kroniken; 45.99346405228758
2011.0164383561644; 0; nan; Film og tv; 37.586956521739125
2010.9100456621004; 0; nan; Digitalt; 56.0
2011.5575342465754; 0; nan; Debat; 44.66666666666667
2011.657305936073; 0; nan; Film og tv; 24.447058823529414
2011.4878995433792; 0; nan; Film og tv; 40.833333333333336
2011.3349315068492; 0; nan; Bolig; 49.50877192982456
2011.129908675799; 0; nan; Danmark; 47.569954128440365
2011.129908675799; 0; nan; Danmark; 44.565891472868216
2010.9221461187215; 0; nan; Film og tv; 38.979969418960245
2011.5602739726028; 0; nan; Bolig og haven; 36.45454545454545
2010.907305936073; 0; nan; Film og tv; 48.94285714285715
2010.844292237443; 0; nan; Film og tv; 48.1025641025641
2011.3826484018264; 0; nan; cphpix; 53.66883116883117
2011.3349315068492; 0; nan; Skønlitteratur; 42.17693315858453
2011.2691780821917; 0; nan; Kultur; 32.12307692307692
2011.151826484018; 0; nan; Film og tv; 31.22222222222222
2011.1353881278537; 0; nan; Film og tv; 40.02150537634409
2010.852511415525; 0; nan; Filmanmeldelser; 49.60305548110426
2011.6353881278537; 0; nan; Internationalt; 34.86274509803922
2010.8130136986301; 0; nan; Medier; 45.415607080528545
2010.8267123287671; 0; nan; Debat; 37.54883720930232
2011.116210045662; 0; nan; Medier; 21.30502283105023
2011.352511415525; 0; nan; Internationalt; 46.47727272727273
2011.1408675799087; 0; nan; Tennis; 31.0
2010.7965753424658; 0; nan; Faglitteratur; 37.71578947368421
2011.277397260274; 0; nan; Kultur; 35.0
2011.6913242009134; 0; nan; Film og tv; 41.934782608695656
2011.6968036529681; 0; nan; Kunst; 52.61904761904762
2011.5438356164384; 0; nan; Spil; 46.63364485981308
2011.3744292237443; 0; nan; Kroniken; 36.220319634703195
2011.1490867579907; 0; nan; Sygdom; 49.689655172413794
2011.5383561643835; 0; nan; Medier; 47.5
2011.1913242009134; 0; nan; Spil; 44.78623188405797
2011.4769406392695; 0; nan; Film og tv; 44.17567567567568
2011.35799086758; 0; nan; Film og tv; 27.152173913043477
2010.9632420091325; 0; nan; Medier; 28.1812865497076
2010.7691780821917; 0; nan; Medier; 43.94230769230769
2011.4714611872148; 0; nan; Medier; 60.0
2010.7488584474886; 0; nan; Medier; 47.58156028368794
2011.3634703196346; 0; nan; Medier; 31.454545454545453
2011.6463470319634; 0; nan; Mode; 39.425925925925924
2011.0684931506848; 0; nan; Motion; 29.82857142857143
2011.3552511415523; 0; nan; Filmanmeldelser; 35.53913043478261
2011.2050228310502; 0; nan; Livsstil; 42.81818181818181
2011.041095890411; 0; nan; Film og tv; 35.61788617886179
2011.1858447488585; 0; nan; Medier; 64.4375
2011.5630136986301; 0; nan; Bøger; 32.77272727272727
2010.8184931506848; 0; nan; Kroniken; 40.36184646927576
2011.2324200913242; 0; nan; Storby og kultur; 42.5625
2011.674885844749; 0; nan; Danmark; 35.189655172413794
2011.6995433789955; 0; nan; Musik; 42.90753424657534
2010.8716894977167; 0; nan; Film og tv; 61.18390804597701
2011.0054794520547; 0; nan; Superligaen; 41.914236706689536
2011.1968036529681; 0; nan; Livsstil; 45.708333333333336
2011.6776255707764; 0; nan; Film og tv; 47.36363636363637
2011.2691780821917; 0; nan; Film og tv; 38.88250517598344
2011.2296803652969; 0; nan; Signatur; 44.273706004140784
2011.5493150684931; 0; nan; Omtaler, kunst; 45.46766169154229
2011.2828767123287; 0; nan; 1. Bundesliga; 36.5
2010.7664383561644; 0; nan; Medier; 37.5
2010.907305936073; 0; nan; Medier; 49.458230958230956
2010.9468036529681; 0; nan; Medier; 53.51572327044025
2010.852511415525; 0; nan; Musik; 32.333333333333336
2010.7746575342467; 0; nan; Filmanmeldelser; 47.226950354609926
2010.9276255707764; 0; nan; Film og tv; 42.22268907563025
